Sampling_Time,Date,SH_Tide,SH_Temp,Tank,Species,Rep,,L/W,Size_cm
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,2,,W,2.213
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,3,,L,2.844
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,3,,W,1.761
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,4,,L,2.694
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,4,,W,2.122
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,5,,L,2.758
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,5,,W,1.856
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,6,,L,2.351
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,6,,W,2.337
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,7,,L,2.711
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,7,,W,2.108
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,8,,L,2.355
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,8,,W,2.148
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,9,,L,2.875
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,9,,W,2.155
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,10,,L,2.69
Mid-SH,July-4-2021,No Tide,21,19,C. sikamea,10,,W,2.088
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,1,,L,2.359
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,1,,W,1.567
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,2,,L,2.444
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,2,,W,1.535
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,3,,L,2.634
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,3,,W,1.457
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,4,,L,2.248
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,4,,W,1.633
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,5,,L,2.234
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,5,,W,1.863
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,6,,L,1.948
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,6,,W,1.519
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,7,,L,2.384
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,7,,W,1.72
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,8,,L,2.312
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,8,,W,1.745
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,9,,L,2.518
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,9,,W,2.057
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,10,,L,2.23
Mid-SH,July-4-2021,No Tide,21,20,M. gigas,10,,W,1.557
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,1,,L,2.904
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,1,,W,2.09
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,2,,L,2.881
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,2,,W,2.221
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,3,,L,2.242
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,3,,W,2.346
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,4,,L,2.98
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,4,,W,1.934
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,5,,L,2.958
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,5,,W,2.258
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,6,,L,2.945
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,6,,W,2.182
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,7,,L,3.139
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,7,,W,2.23
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,8,,L,2.584
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,8,,W,2.023
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,9,,L,3.358
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,9,,W,2.195
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,10,,L,2.667
Mid-SH,July-4-2021,No Tide,21,21,C. sikamea,10,,W,1.603
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,1,,L,2.499
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,1,,W,2.057
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,2,,L,2.542
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,2,,W,1.859
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,3,,L,2.775
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,3,,W,1.832
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,4,,L,2.364
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,4,,W,2.048
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,5,,L,2.34
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,5,,W,2.252
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,6,,L,2.901
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,6,,W,1.996
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,7,,L,2.561
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,7,,W,1.886
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,8,,L,2.706
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,8,,W,1.777
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,9,,L,2.71
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,9,,W,2.187
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,10,,L,2.468
Mid-SH,July-4-2021,No Tide,21,22,C. sikamea,10,,W,1.894
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,1,,L,2.774
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,1,,W,1.791
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,2,,L,2.815
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,2,,W,1.845
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,3,,L,2.894
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,3,,W,1.9
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,4,,L,2.764
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,4,,W,2.234
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,5,,L,3.592
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,5,,W,2.466
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,6,,L,2.823
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,6,,W,2.011
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,7,,L,2.525
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,7,,W,2.066
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,8,,L,2.665
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,8,,W,1.721
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,9,,L,3.15
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,9,,W,1.955
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,10,,L,2.636
Mid-SH,July-4-2021,No Tide,21,23,C. sikamea,10,,W,2.132
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,1,,L,2.843
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,1,,W,2.107
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,2,,L,2.809
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,2,,W,2.34
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,3,,L,2.547
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,3,,W,1.979
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,4,,L,2.726
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,4,,W,1.898
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,5,,L,2.666
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,5,,W,1.913
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,6,,L,2.665
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,6,,W,1.984
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,7,,L,3.24
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,7,,W,2.215
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,8,,L,2.573
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,8,,W,2.015
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,9,,L,2.724
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,9,,W,2.563
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,10,,L,3.034
Mid-SH,July-4-2021,No Tide,21,24,C. sikamea,10,,W,1.973
